ensg hgnc
ENSG00000171307 ZDHHC16
ENSG00000155229 MMS19
ENSG00000165886 UBTD1
ENSG00000155252 PI4K2A
ENSG00000171160 MORN4
ENSG00000119986 AVPI1
ENSG00000155254 MARVELD1
ENSG00000155256 ZFYVE27
ENSG00000120057 SFRP5
ENSG00000155265 GOLGA7B
ENSG00000166024 R3HCC1L
ENSG00000119943 PYROXD2
ENSG00000107521 HPS1
ENSG00000120053 GOT1
ENSG00000224934 RP11-441O15.3
ENSG00000155287 SLC25A28
ENSG00000260475 RP11-85A1.3
ENSG00000229278 RP11-483F11.7
ENSG00000198018 ENTPD7
ENSG00000119929 CUTC
ENSG00000014919 COX15
ENSG00000107554 DNMBP
ENSG00000107566 ERLIN1
ENSG00000213341 CHUK
ENSG00000236308 RP11-316M21.7
ENSG00000095485 CWF19L1
ENSG00000196072 BLOC1S2
ENSG00000107593 PKD2L1
ENSG00000099194 SCD
ENSG00000273030 RP11-285F16.1
ENSG00000075826 SEC31B
ENSG00000166136 NDUFB8
ENSG00000166135 HIF1AN
ENSG00000272572 RP11-179B2.2
ENSG00000119906 FAM178A
ENSG00000273476 RP11-108L7.14
ENSG00000055950 MRPL43
ENSG00000107815 C10orf2
ENSG00000107816 LZTS2
ENSG00000186862 PDZD7
ENSG00000107819 SFXN3
ENSG00000107821 KAZALD1
ENSG00000166167 BTRC
ENSG00000166171 DPCD
ENSG00000166169 POLL
ENSG00000107829 FBXW4
ENSG00000107833 NPM3
ENSG00000198408 MGEA5
ENSG00000226009 KCNIP2-AS1
ENSG00000120049 KCNIP2
ENSG00000120029 C10orf76
ENSG00000166189 HPS6
ENSG00000198728 LDB1
ENSG00000148840 PPRC1
ENSG00000166197 NOLC1
ENSG00000107862 GBF1
ENSG00000077150 NFKB2
ENSG00000059915 PSD
ENSG00000107872 FBXL15
ENSG00000107874 CUEDC2
ENSG00000120055 C10orf95
ENSG00000138111 TMEM180
ENSG00000138107 ACTR1A
ENSG00000107882 SUFU
ENSG00000272933 RP11-47A8.5
ENSG00000171206 TRIM8
ENSG00000138175 ARL3
ENSG00000156398 SFXN2
ENSG00000166272 WBP1L
ENSG00000203886 CYP17A1-AS1
ENSG00000166275 C10orf32
ENSG00000148842 CNNM2
ENSG00000076685 NT5C2
ENSG00000235376 RPEL1
ENSG00000156374 PCGF6
ENSG00000148835 TAF5
ENSG00000173915 USMG5
ENSG00000148843 PDCD11
ENSG00000138172 CALHM2
ENSG00000234699 RP11-225H22.4
ENSG00000107954 NEURL1
ENSG00000107957 SH3PXD2A
ENSG00000273108 RP11-416N2.4
ENSG00000107960 OBFC1
ENSG00000065613 SLK
ENSG00000156384 SFR1
ENSG00000148834 GSTO1
ENSG00000065621 GSTO2
ENSG00000148841 ITPRIP
ENSG00000228261 RP11-127L20.3
ENSG00000231233 CCDC147-AS1
ENSG00000108039 XPNPEP1
ENSG00000203876 RP11-451M19.3
ENSG00000148700 ADD3
ENSG00000119950 MXI1
ENSG00000119953 SMNDC1
ENSG00000138166 DUSP5
ENSG00000108055 SMC3
ENSG00000203867 RBM20
ENSG00000203497 PDCD4-AS1
ENSG00000150593 PDCD4
ENSG00000214413 BBIP1
ENSG00000270589 RP11-348N5.7
ENSG00000108061 SHOC2
ENSG00000119927 GPAM
ENSG00000197142 ACSL5
ENSG00000023041 ZDHHC6
ENSG00000151532 VTI1A
ENSG00000148737 TCF7L2
ENSG00000233547 RP11-57H14.2
ENSG00000165806 CASP7
ENSG00000198924 DCLRE1A
ENSG00000196865 NHLRC2
ENSG00000043591 ADRB1
ENSG00000165813 C10orf118
ENSG00000169129 AFAP1L2
ENSG00000099204 ABLIM1
ENSG00000151553 FAM160B1
ENSG00000165832 TRUB1
ENSG00000225302 RP11-539I5.1
ENSG00000187164 KIAA1598
ENSG00000165650 PDZD8
ENSG00000107560 RAB11FIP2
ENSG00000231104 RP11-354M20.3
ENSG00000177640 CASC2
ENSG00000165669 FAM204A
ENSG00000151893 CACUL1
ENSG00000107581 EIF3A
ENSG00000119979 FAM45A
ENSG00000183605 SFXN4
ENSG00000165672 PRDX3
ENSG00000198873 GRK5
ENSG00000148908 RGS10
ENSG00000151923 TIAL1
ENSG00000151929 BAG3
ENSG00000198825 INPP5F
ENSG00000197771 MCMBP
ENSG00000107651 SEC23IP
ENSG00000120008 WDR11
ENSG00000107669 ATE1
ENSG00000226864 ATE1-AS1
ENSG00000107672 NSMCE4A
ENSG00000107679 PLEKHA1
ENSG00000166033 HTRA1
ENSG00000138161 CUZD1
ENSG00000213185 FAM24B
ENSG00000119965 C10orf88
ENSG00000179988 PSTK
ENSG00000095574 IKZF5
ENSG00000196177 ACADSB
ENSG00000154473 BUB3
ENSG00000182022 CHST15
ENSG00000065154 OAT
ENSG00000107902 LHPP
ENSG00000258539 RP11-12J10.3
ENSG00000189319 FAM53B
ENSG00000203791 METTL10
ENSG00000165660 FAM175B
ENSG00000019995 ZRANB1
ENSG00000226899 RP11-298J20.3
ENSG00000175029 CTBP2
ENSG00000228021 RP11-383C5.3
ENSG00000224023 RP11-383C5.4
ENSG00000107938 EDRF1
ENSG00000188690 UROS
ENSG00000107949 BCCIP
ENSG00000089876 DHX32
ENSG00000203780 FANK1
ENSG00000148848 ADAM12
ENSG00000132334 PTPRE
ENSG00000148773 MKI67
ENSG00000170430 MGMT
ENSG00000227374 RP11-109A6.3
ENSG00000108010 GLRX3
ENSG00000175470 PPP2R2D
ENSG00000176171 BNIP3
ENSG00000151640 DPYSL4
ENSG00000165752 STK32C
ENSG00000148814 LRRC27
ENSG00000171813 PWWP2B
ENSG00000231705 RP11-432J24.2
ENSG00000180066 C10orf91
ENSG00000068383 INPP5A
ENSG00000171798 KNDC1
ENSG00000171794 UTF1
ENSG00000151650 VENTX
ENSG00000151651 ADAM8
ENSG00000130640 TUBGCP2
ENSG00000235245 RP11-122K13.12
ENSG00000198546 ZNF511
ENSG00000130643 CALY
ENSG00000165828 PRAP1
ENSG00000148803 FUOM
ENSG00000127884 ECHS1
ENSG00000148832 PAOX
ENSG00000148824 MTG1
ENSG00000130649 CYP2E1
ENSG00000177951 BET1L
ENSG00000254559 RP11-304M2.5
ENSG00000177963 RIC8A
ENSG00000142082 SIRT3
ENSG00000185627 PSMD13
ENSG00000174885 NLRP6
ENSG00000255026 RP11-326C3.2
ENSG00000142102 ATHL1
ENSG00000185201 IFITM2
ENSG00000185885 IFITM1
ENSG00000251661 RP11-326C3.11
ENSG00000142089 IFITM3
ENSG00000255328 RP11-326C3.12
ENSG00000185187 SIGIRR
ENSG00000185101 ANO9
ENSG00000174915 PTDSS2
ENSG00000023191 RNH1
ENSG00000174775 HRAS
ENSG00000161328 LRRC56
ENSG00000185522 C11orf35
ENSG00000254815 RP11-496I9.1
ENSG00000099849 RASSF7
ENSG00000247095 MIR210HG
ENSG00000070047 PHRF1
ENSG00000185507 IRF7
ENSG00000070031 SCT
ENSG00000069696 DRD4
ENSG00000177030 DEAF1
ENSG00000177106 EPS8L2
ENSG00000177042 TMEM80
ENSG00000177156 TALDO1
ENSG00000177225 PDDC1
ENSG00000255284 AP006621.5
ENSG00000184524 CEND1
ENSG00000177542 SLC25A22
ENSG00000177595 PIDD
ENSG00000177600 RPLP2
ENSG00000177666 PNPLA2
ENSG00000255108 AP006621.8
ENSG00000177685 EFCAB4A
ENSG00000177697 CD151
ENSG00000177700 POLR2L
ENSG00000214063 TSPAN4
ENSG00000250397 RP11-1391J7.1
ENSG00000177830 CHID1
ENSG00000183020 AP2A2
ENSG00000078902 TOLLIP
ENSG00000255153 TOLLIP-AS1
ENSG00000182208 MOB2
ENSG00000184545 DUSP8
ENSG00000233930 KRTAP5-AS1
ENSG00000244242 IFITM10
ENSG00000117984 CTSD
ENSG00000130598 TNNI2
ENSG00000130592 LSP1
ENSG00000130595 TNNT3
ENSG00000214026 MRPL23
ENSG00000183734 ASCL2
ENSG00000110665 C11orf21
ENSG00000064201 TSPAN32
ENSG00000110651 CD81
ENSG00000184281 TSSC4
ENSG00000070985 TRPM5
ENSG00000053918 KCNQ1
ENSG00000269821 KCNQ1OT1
ENSG00000129757 CDKN1C
ENSG00000254827 SLC22A18AS
ENSG00000110628 SLC22A18
ENSG00000181649 PHLDA2
ENSG00000205531 NAP1L4
ENSG00000110619 CARS
ENSG00000021762 OSBPL5
ENSG00000005801 ZNF195
ENSG00000129749 CHRNA10
ENSG00000110713 NUP98
ENSG00000148985 PGAP2
ENSG00000177105 RHOG
ENSG00000228661 AC090587.5
ENSG00000167323 STIM1
ENSG00000167325 RRM1
ENSG00000132109 TRIM21
ENSG00000167333 TRIM68
ENSG00000175518 UBQLNL
ENSG00000132256 TRIM5
ENSG00000132274 TRIM22
ENSG00000051009 FAM160A2
ENSG00000170955 PRKCDBP
ENSG00000166311 SMPD1
ENSG00000166313 APBB1
ENSG00000110171 TRIM3
ENSG00000132254 ARFIP2
ENSG00000132286 TIMM10B
ENSG00000179532 DNHD1
ENSG00000132275 RRP8
ENSG00000166333 ILK
ENSG00000166337 TAF10
ENSG00000166340 TPP1
ENSG00000255680 RP11-732A19.9
ENSG00000166341 DCHS1
ENSG00000158042 MRPL17
ENSG00000251364 CTD-2516F10.2
ENSG00000166387 PPFIBP2
ENSG00000175390 EIF3F
ENSG00000166405 RIC3
ENSG00000130413 STK33
ENSG00000166436 TRIM66
ENSG00000166441 RPL27A
ENSG00000166444 ST5
ENSG00000254665 RP11-152H18.3
ENSG00000166452 AKIP1
ENSG00000175348 TMEM9B
ENSG00000254860 TMEM9B-AS1
ENSG00000175352 NRIP3
ENSG00000184014 DENND5A
ENSG00000166471 TMEM41B
ENSG00000205339 IPO7
ENSG00000254397 CTD-2371O3.2
ENSG00000268403 AC132192.1
ENSG00000166478 ZNF143
ENSG00000166483 WEE1
ENSG00000133789 SWAP70
ENSG00000245522 RP11-540A21.2
ENSG00000246273 SBF2-AS1
ENSG00000133812 SBF2
ENSG00000254554 RP11-351I24.1
ENSG00000148926 ADM
ENSG00000133805 AMPD3
ENSG00000110315 RNF141
ENSG00000177112 MRVI1-AS1
ENSG00000072952 MRVI1
ENSG00000198730 CTR9
ENSG00000110321 EIF4G2
ENSG00000236287 ZBED5
ENSG00000247271 ZBED5-AS1
ENSG00000254598 CSNK2A3
ENSG00000170242 USP47
ENSG00000050165 DKK3
ENSG00000133816 MICAL2
ENSG00000133808 MICALCL
ENSG00000133794 ARNTL
ENSG00000148925 BTBD10
ENSG00000197601 FAR1
ENSG00000133818 RRAS2
ENSG00000129083 COPB1
ENSG00000129084 PSMA1
ENSG00000152270 PDE3B
ENSG00000186104 CYP2R1
ENSG00000175868 CALCB
ENSG00000110696 C11orf58
ENSG00000166689 PLEKHA7
ENSG00000110700 RPS13
ENSG00000011405 PIK3C2A
ENSG00000070081 NUCB2
ENSG00000260196 RP1-239B22.5
ENSG00000188162 OTOG
ENSG00000129158 SERGEF
ENSG00000166788 SAAL1
ENSG00000134339 SAA2
ENSG00000110756 HPS5
ENSG00000110768 GTF2H1
ENSG00000134333 LDHA
ENSG00000074319 TSG101
ENSG00000151116 UEVLD
ENSG00000179119 SPTY2D1
ENSG00000151117 TMEM86A
ENSG00000179057 IGSF22
ENSG00000254966 RP11-1081L13.4
ENSG00000177054 ZDHHC13
ENSG00000166833 NAV2
ENSG00000109854 HTATIP2
ENSG00000185238 PRMT3
ENSG00000183161 FANCF
ENSG00000229387 AC103801.2
ENSG00000148935 GAS2
ENSG00000198168 SVIP
ENSG00000109881 CCDC34
ENSG00000205213 LGR4
ENSG00000148943 LIN7C
ENSG00000245573 BDNF-AS
ENSG00000121621 KIF18A
ENSG00000169519 METTL15
ENSG00000152219 ARL14EP
ENSG00000066382 MPPED2
ENSG00000170946 DNAJC24
ENSG00000148950 IMMP1L
ENSG00000109911 ELP4
ENSG00000049449 RCN1
ENSG00000149100 EIF3M
ENSG00000135378 PRRG4
ENSG00000060749 QSER1
ENSG00000121690 DEPDC7
ENSG00000176148 TCP11L1
ENSG00000176102 CSTF3
ENSG00000110422 HIPK3
ENSG00000085063 CD59
ENSG00000110429 FBXO3
ENSG00000135363 LMO2
ENSG00000135387 CAPRIN1
ENSG00000135372 NAT10
ENSG00000121691 CAT
ENSG00000149089 APIP
ENSG00000110435 PDHX
ENSG00000026508 CD44
ENSG00000166326 TRIM44
ENSG00000179241 LDLRAD3
ENSG00000196559 LINC00610
ENSG00000110442 COMMD9
ENSG00000135362 PRR5L
ENSG00000175104 TRAF6
ENSG00000166349 RAG1
ENSG00000166352 C11orf74
ENSG00000166181 API5
ENSG00000052841 TTC17
ENSG00000149084 HSD17B12
ENSG00000166199 ALKBH3
ENSG00000110455 ACCS
ENSG00000151348 EXT2
ENSG00000085117 CD82
ENSG00000157570 TSPAN18
ENSG00000175274 TP53I11
ENSG00000254427 RP11-430H10.1
ENSG00000205106 CTD-2210P24.4
ENSG00000181830 SLC35C1
ENSG00000121671 CRY2
ENSG00000121653 MAPK8IP1
ENSG00000121680 PEX16
ENSG00000165905 GYLTL1B
ENSG00000135365 PHF21A
ENSG00000149091 DGKZ
ENSG00000110492 MDK
ENSG00000110497 AMBRA1
ENSG00000180423 HARBI1
ENSG00000175224 ATG13
ENSG00000175220 ARHGAP1
ENSG00000175213 ZNF408
ENSG00000175216 CKAP5
ENSG00000149179 C11orf49
ENSG00000149182 ARFGAP2
ENSG00000134574 DDB2
ENSG00000134575 ACP2
ENSG00000025434 NR1H3
ENSG00000110514 MADD
ENSG00000134571 MYBPC3
ENSG00000066336 SPI1
ENSG00000255197 RP11-750H9.5
ENSG00000165915 SLC39A13
ENSG00000165916 PSMC3
ENSG00000165917 RAPSN
ENSG00000149187 CELF1
ENSG00000213619 NDUFS3
ENSG00000110536 PTPMT1
ENSG00000123444 KBTBD4
ENSG00000231880 KBTBD4
ENSG00000172247 C1QTNF4
ENSG00000109919 MTCH2
ENSG00000165923 AGBL2
ENSG00000109920 FNBP4
ENSG00000030066 NUP160
ENSG00000149177 PTPRJ
ENSG00000149115 TNKS1BP1
ENSG00000149136 SSRP1
ENSG00000134802 SLC43A3
ENSG00000186907 RTN4RL2
ENSG00000149150 SLC43A1
ENSG00000134809 TIMM10
ENSG00000156587 UBE2L6
ENSG00000149131 SERPING1
ENSG00000166793 YPEL4
ENSG00000172409 CLP1
ENSG00000156599 ZDHHC5
ENSG00000156603 MED19
ENSG00000213593 TMX2
ENSG00000211450 C11orf31
ENSG00000233436 BTBD18
ENSG00000198561 CTNND1
ENSG00000110031 LPXN
ENSG00000186660 ZFP91
ENSG00000255240 RP11-142C4.6
ENSG00000189057 FAM111B
ENSG00000245571 AP001258.4
ENSG00000166801 FAM111A
ENSG00000110042 DTX4
ENSG00000197629 MPEG1
ENSG00000255008 AP000442.4
ENSG00000110048 OSBP
ENSG00000255139 AP000442.1
ENSG00000166889 PATL1
ENSG00000166900 STX3
ENSG00000166902 MRPL16
ENSG00000254952 AP001257.1
ENSG00000110077 MS4A6A
ENSG00000110079 MS4A4A
ENSG00000166927 MS4A7
ENSG00000166928 MS4A14
ENSG00000156738 MS4A1
ENSG00000255959 RP11-804A23.2
ENSG00000256813 RP11-804A23.4
ENSG00000110104 CCDC86
ENSG00000183134 PTGDR2
ENSG00000149506 ZP1
ENSG00000110107 PRPF19
ENSG00000257052 RP11-881M11.2
ENSG00000110108 TMEM109
ENSG00000110446 SLC15A3
ENSG00000013725 CD6
ENSG00000110448 CD5
ENSG00000167987 VPS37C
ENSG00000167992 VWCE
ENSG00000167986 DDB1
ENSG00000149476 DAK
ENSG00000162144 CYB561A3
ENSG00000149483 TMEM138
ENSG00000187049 TMEM216
ENSG00000149532 CPSF7
ENSG00000167985 SDHAF2
ENSG00000162148 PPP1R32
ENSG00000134780 DAGLA
ENSG00000124920 MYRF
ENSG00000134825 TMEM258
ENSG00000168496 FEN1
ENSG00000134824 FADS2
ENSG00000149485 FADS1
ENSG00000221968 FADS3
ENSG00000167995 BEST1
ENSG00000167996 FTH1
ENSG00000269089 AP003733.1
ENSG00000255553 RP11-810P12.5
ENSG00000149503 INCENP
ENSG00000162174 ASRGL1
ENSG00000124942 AHNAK
ENSG00000257058 RP11-864I4.4
ENSG00000254772 EEF1G
ENSG00000149016 TUT1
ENSG00000149480 MTA2
ENSG00000149499 EML3
ENSG00000149489 ROM1
ENSG00000149541 B3GAT3
ENSG00000089597 GANAB
ENSG00000185085 INTS5
ENSG00000162194 C11orf48
ENSG00000214756 METTL12
ENSG00000204922 C11orf83
ENSG00000162191 UBXN1
ENSG00000177363 LRRN4CL
ENSG00000168000 BSCL2
ENSG00000162188 GNG3
ENSG00000214753 HNRNPUL2
ENSG00000162222 TTC9C
ENSG00000185670 ZBTB3
ENSG00000168002 POLR2G
ENSG00000267811 RP11-727F15.11
ENSG00000162227 TAF6L
ENSG00000168569 TMEM223
ENSG00000269176 RP11-727F15.12
ENSG00000185475 TMEM179B
ENSG00000162231 NXF1
ENSG00000162236 STX5
ENSG00000256690 RP11-727F15.9
ENSG00000133316 WDR74
ENSG00000168003 SLC3A2
ENSG00000133317 LGALS12
ENSG00000133321 RARRES3
ENSG00000133328 HRASLS2
ENSG00000176485 PLA2G16
ENSG00000184743 ATL3
ENSG00000133318 RTN3
ENSG00000188070 C11orf95
ENSG00000168005 C11orf84
ENSG00000072518 MARK2
ENSG00000110583 NAA40
ENSG00000176340 COX8A
ENSG00000256100 AP000721.4
ENSG00000167770 OTUB1
ENSG00000133315 MACROD1
ENSG00000168439 STIP1
ENSG00000149781 FERMT3
ENSG00000149743 TRPT1
ENSG00000149761 NUDT22
ENSG00000256116 RP11-783K16.14
ENSG00000110011 DNAJC4
ENSG00000173511 VEGFB
ENSG00000173486 FKBP2
ENSG00000173457 PPP1R14B
ENSG00000149782 PLCB3
ENSG00000002330 BAD
ENSG00000173264 GPR137
ENSG00000173153 ESRRA
ENSG00000173113 TRMT112
ENSG00000126432 PRDX5
ENSG00000236935 AP003774.1
ENSG00000168071 CCDC88B
ENSG00000162302 RPS6KA4
ENSG00000231680 AP003774.6
ENSG00000068831 RASGRP2
ENSG00000068976 PYGM
ENSG00000168066 SF1
ENSG00000269038 AP001462.6
ENSG00000269290 RP11-869B15.1
ENSG00000168067 MAP4K2
ENSG00000133895 MEN1
ENSG00000171219 CDC42BPG
ENSG00000110047 EHD1
ENSG00000267804 RP11-665N17.4
ENSG00000110046 ATG2A
ENSG00000068971 PPP2R5B
ENSG00000168070 C11orf85
ENSG00000168062 BATF2
ENSG00000213465 ARL2
ENSG00000110025 SNX15
ENSG00000168061 SAC3D1
ENSG00000168060 NAALADL1
ENSG00000146670 CDCA5
ENSG00000162300 ZFPL1
ENSG00000149823 VPS51
ENSG00000149809 TM7SF2
ENSG00000174276 ZNHIT2
ENSG00000149806 FAU
ENSG00000162298 SYVN1
ENSG00000149792 MRPL49
ENSG00000204710 SPDYC
ENSG00000254614 AP003068.23
ENSG00000014216 CAPN1
ENSG00000014138 POLA2
ENSG00000149798 CDC42EP2
ENSG00000133884 DPF2
ENSG00000173825 TIGD3
ENSG00000162241 SLC25A45
ENSG00000126391 FRMD8
ENSG00000245532 NEAT1
ENSG00000173727 AP000769.1
ENSG00000251562 MALAT1
ENSG00000270117 AP000769.7
ENSG00000142186 SCYL1
ENSG00000168056 LTBP3
ENSG00000260233 SSSCA1-AS1
ENSG00000173465 SSSCA1
ENSG00000176973 FAM89B
ENSG00000173442 EHBP1L1
ENSG00000173338 KCNK7
ENSG00000173327 MAP3K11
ENSG00000197136 PCNXL3
ENSG00000213445 SIPA1
ENSG00000173039 RELA
ENSG00000172977 KAT5
ENSG00000172922 RNASEH2C
ENSG00000254470 AP5B1
ENSG00000172757 CFL1
ENSG00000172803 SNX32
ENSG00000172732 MUS81
ENSG00000172638 EFEMP2
ENSG00000172543 CTSW
ENSG00000172500 FIBP
ENSG00000175602 CCDC85B
ENSG00000175592 FOSL1
ENSG00000175573 C11orf68
ENSG00000175550 DRAP1
ENSG00000175467 SART1
ENSG00000175376 EIF1AD
ENSG00000175334 BANF1
ENSG00000175315 CST6
ENSG00000175294 CATSPER1
ENSG00000087365 SF3B2
ENSG00000255038 RP11-1167A19.2
ENSG00000175115 PACS1
ENSG00000255320 RP11-755F10.1
ENSG00000174996 KLC2
ENSG00000254461 RP11-755F10.3
ENSG00000254762 RP11-867G23.2
ENSG00000174903 RAB1B
ENSG00000254452 RP11-867G23.4
ENSG00000174871 CNIH2
ENSG00000174851 YIF1A
ENSG00000174807 CD248
ENSG00000174791 RIN1
ENSG00000174744 BRMS1
ENSG00000174684 B3GNT1
ENSG00000255468 RP11-867G23.8
ENSG00000174669 SLC29A2
ENSG00000174547 MRPL11
ENSG00000174516 PELI3
ENSG00000255517 CTD-3074O7.5
ENSG00000254986 DPP3
ENSG00000174483 BBS1
ENSG00000174165 ZDHHC24
ENSG00000269990 CTD-3074O7.12
ENSG00000174080 CTSF
ENSG00000173992 CCS
ENSG00000239306 RBM14
ENSG00000173933 RBM4
ENSG00000248643 RBM14-RBM4
ENSG00000173914 RBM4B
ENSG00000258297 RP11-658F2.8
ENSG00000173715 C11orf80
ENSG00000173653 RCE1
ENSG00000173599 PC
ENSG00000173621 LRFN4
ENSG00000173227 SYT12
ENSG00000173156 RHOD
ENSG00000173120 KDM2A
ENSG00000173020 ADRBK1
ENSG00000172932 ANKRD13D
ENSG00000172830 SSH3
ENSG00000175482 POLD4
ENSG00000175505 CLCF1
ENSG00000172613 RAD9A
ENSG00000172531 PPP1CA
ENSG00000175463 TBC1D10C
ENSG00000172508 CARNS1
ENSG00000175634 RPS6KB2
ENSG00000255949 AP003419.16
ENSG00000213402 PTPRCAP
ENSG00000172725 CORO1B
ENSG00000175544 CABP4
ENSG00000172663 TMEM134
ENSG00000110711 AIP
ENSG00000110697 PITPNM1
ENSG00000167797 CDK2AP2
ENSG00000084207 GSTP1
ENSG00000167792 NDUFV1
ENSG00000255318 RP11-655M14.13
ENSG00000167799 NUDT8
ENSG00000132744 ACY3
ENSG00000251637 RP11-119D9.1
ENSG00000110057 UNC93B1
ENSG00000006534 ALDH3B1
ENSG00000110717 NDUFS8
ENSG00000110719 TCIRG1
ENSG00000255031 RP11-802E16.3
ENSG00000110721 CHKA
ENSG00000110066 SUV420H1
ENSG00000171067 C11orf24
ENSG00000162337 LRP5
ENSG00000110075 PPP6R3
ENSG00000132749 MTL5
ENSG00000110090 CPT1A
ENSG00000197345 MRPL21
ENSG00000132740 IGHMBP2
ENSG00000162341 TPCN2
ENSG00000260895 RP11-554A11.7
ENSG00000259799 RP11-554A11.9
ENSG00000172927 MYEOV
ENSG00000110092 CCND1
ENSG00000149716 ORAOV1
ENSG00000168040 FADD
ENSG00000131626 PPFIA1
ENSG00000162105 SHANK2
ENSG00000226627 SHANK2-AS1
ENSG00000172893 DHCR7
ENSG00000254682 RP11-660L16.2
ENSG00000172890 NADSYN1
ENSG00000158483 FAM86C1
ENSG00000254469 RP11-849H4.2
ENSG00000137522 RNF121
ENSG00000137496 IL18BP
ENSG00000137497 NUMA1
ENSG00000184154 LRTOMT
ENSG00000149357 LAMTOR1
ENSG00000110200 ANAPC15
ENSG00000110203 FOLR3
ENSG00000165457 FOLR2
ENSG00000165458 INPPL1
ENSG00000162129 CLPB
ENSG00000186642 PDE2A
ENSG00000256633 RP11-169D4.2
ENSG00000186635 ARAP1
ENSG00000256007 ARAP1-AS1
ENSG00000214530 STARD10
ENSG00000168010 ATG16L2
ENSG00000137478 FCHSD2
ENSG00000256568 RP11-800A3.3
ENSG00000215841 RP11-800A3.2
ENSG00000175591 P2RY2
ENSG00000171631 P2RY6
ENSG00000257038 RP11-800A3.7
ENSG00000054967 RELT
ENSG00000054965 FAM168A
ENSG00000256448 RP11-809N8.4
ENSG00000021300 PLEKHB1
ENSG00000175582 RAB6A
ENSG00000256034 RP11-707G14.1
ENSG00000175581 MRPL48
ENSG00000181924 COA4
ENSG00000175575 PAAF1
ENSG00000187726 DNAJB13
ENSG00000255847 RP11-167N4.2
ENSG00000175567 UCP2
ENSG00000168014 C2CD3
ENSG00000214517 PPME1
ENSG00000165434 PGM2L1
ENSG00000175538 KCNE3
ENSG00000175536 LIPT2
ENSG00000254837 AP001372.2
ENSG00000077514 POLD3
ENSG00000166439 RNF169
ENSG00000166435 XRRA1
ENSG00000118363 SPCS2
ENSG00000162139 NEU3
ENSG00000261594 TPBGL
ENSG00000137486 ARRB1
ENSG00000149273 RPS3
ENSG00000149243 KLHL35
ENSG00000158555 GDPD5
ENSG00000149257 SERPINH1
ENSG00000062282 DGAT2
ENSG00000198382 UVRAG
ENSG00000137492 PRKRIR
ENSG00000179240 RP11-111M22.2
ENSG00000255135 RP11-111M22.3
ENSG00000158636 C11orf30
ENSG00000137507 LRRC32
ENSG00000078124 ACER3
ENSG00000149260 CAPN5
ENSG00000137474 MYO7A
ENSG00000149269 PAK1
ENSG00000268635 DKFZP434E1119
ENSG00000074201 CLNS1A
ENSG00000048649 RSF1
ENSG00000087884 AAMDC
ENSG00000254459 RP11-91P24.7
ENSG00000255449 RP11-91P24.6
ENSG00000149262 INTS4
ENSG00000151366 NDUFC2
ENSG00000159063 ALG8
ENSG00000246174 KCTD21-AS1
ENSG00000188997 KCTD21
ENSG00000118369 USP35
ENSG00000033327 GAB2
ENSG00000137513 NARS2
ENSG00000149256 TENM4
ENSG00000137509 PRCP
ENSG00000165490 C11orf82
ENSG00000137502 RAB30
ENSG00000246067 RAB30-AS1
ENSG00000165494 PCF11
ENSG00000137494 ANKRD42
ENSG00000137500 CCDC90B
ENSG00000171204 TMEM126B
ENSG00000171202 TMEM126A
ENSG00000137504 CREBZF
ENSG00000137501 SYTL2
ENSG00000073921 PICALM
ENSG00000074266 EED
ENSG00000149196 C11orf73
ENSG00000151376 ME3
ENSG00000166575 TMEM135
ENSG00000109861 CTSC
ENSG00000110172 CHORDC1
ENSG00000180773 SLC36A4
ENSG00000166002 SMCO4
ENSG00000166004 KIAA1731
ENSG00000166012 TAF1D
ENSG00000182919 C11orf54
ENSG00000042429 MED17
ENSG00000110218 PANX1
ENSG00000020922 MRE11A
ENSG00000168876 ANKRD49
ENSG00000134627 PIWIL4
ENSG00000196371 FUT4
ENSG00000255929 RP11-867G2.8
ENSG00000150316 CWC15
ENSG00000186280 KDM4D
ENSG00000149218 ENDOD1
ENSG00000245552 RP11-712B9.2
ENSG00000149212 SESN3
ENSG00000077458 FAM76B
ENSG00000166037 CEP57
ENSG00000087053 MTMR2
ENSG00000184384 MAML2
ENSG00000149231 CCDC82
ENSG00000183340 JRKL
ENSG00000165895 ARHGAP42
ENSG00000170647 TMEM133
ENSG00000110318 KIAA1377
ENSG00000023445 BIRC3
ENSG00000110330 BIRC2
ENSG00000152558 TMEM123
ENSG00000255337 RP11-315O6.1
ENSG00000137692 DCUN1D5
ENSG00000187240 DYNC2H1
ENSG00000170962 PDGFD
ENSG00000196954 CASP4
ENSG00000137757 CASP5
ENSG00000137752 CASP1
ENSG00000204397 CARD16
ENSG00000255221 CARD17
ENSG00000170903 MSANTD4
ENSG00000182359 KBTBD3
ENSG00000149313 AASDHPPT
ENSG00000152402 GUCY1A2
ENSG00000261098 RP11-819C21.1
ENSG00000152404 CWF19L2
ENSG00000137760 ALKBH8
ENSG00000110660 SLC35F2
ENSG00000179331 RAB39A
ENSG00000166266 CUL5
ENSG00000075239 ACAT1
ENSG00000149308 NPAT
ENSG00000149311 ATM
ENSG00000166323 C11orf65
ENSG00000178202 KDELC2
ENSG00000178105 DDX10
ENSG00000137710 RDX
ENSG00000137714 FDX1
ENSG00000137727 ARHGAP20
ENSG00000271584 RP11-89C3.4
ENSG00000196167 COLCA1
ENSG00000110777 POU2AF1
ENSG00000204381 LAYN
ENSG00000170145 SIK2
